Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario14_min16_mx8_res50_q5_ord2;O2;4.0;0.98;2.91;0.88;0.62;0.91
cenario14_min16_mx8_res50_q5_ord2;O2;4.5;0.97;3.35;0.87;0.58;0.91
cenario14_min16_mx8_res50_q5_ord2;O2;5.0;0.96;3.78;0.87;0.56;0.91
cenario15_min16_mx8_res50_q10_ord1;O2;-10.0;1.39;-14.87;1.5;-0.16;0.9
cenario15_min16_mx8_res50_q10_ord1;O2;-9.0;1.37;-13.37;1.5;-0.17;0.89
cenario15_min16_mx8_res50_q10_ord1;O2;-8.0;1.36;-11.87;1.5;-0.17;0.89
cenario15_min16_mx8_res50_q10_ord1;O2;-7.0;1.34;-10.36;1.5;-0.17;0.89
cenario15_min16_mx8_res50_q10_ord1;O2;-6.0;1.31;-8.86;1.5;-0.15;0.89
cenario15_min16_mx8_res50_q10_ord1;O2;-5.0;1.27;-7.36;1.49;-0.1;0.89
cenario15_min16_mx8_res50_q10_ord1;O2;-4.0;1.22;-5.87;1.46;0.02;0.89
cenario15_min16_mx8_res50_q10_ord1;O2;-3.0;1.14;-4.43;1.39;0.27;0.9
cenario15_min16_mx8_res50_q10_ord1;O2;-2.0;1.05;-3.1;1.23;0.64;0.92
cenario15_min16_mx8_res50_q10_ord1;O2;-1.0;0.97;-1.97;1.06;0.9;0.93
cenario15_min16_mx8_res50_q10_ord1;O2;1.0;0.87;-0.13;0.85;0.98;0.95
cenario15_min16_mx8_res50_q10_ord1;O2;2.0;0.84;0.68;0.8;0.91;0.95
cenario15_min16_mx8_res50_q10_ord1;O2;3.0;0.82;1.46;0.77;0.84;0.95
cenario15_min16_mx8_res50_q10_ord1;O2;4.0;0.8;2.22;0.74;0.76;0.95
cenario15_min16_mx8_res50_q10_ord1;O2;5.0;0.79;2.95;0.72;0.67;0.94
cenario15_min16_mx8_res50_q10_ord1;O2;6.0;0.78;3.67;0.71;0.58;0.94
cenario15_min16_mx8_res50_q10_ord1;O2;7.0;0.77;4.37;0.69;0.49;0.93
cenario15_min16_mx8_res50_q10_ord1;O2;8.0;0.76;5.06;0.68;0.41;0.93
cenario15_min16_mx8_res50_q10_ord1;O2;9.0;0.75;5.73;0.68;0.35;0.92
cenario15_min16_mx8_res50_q10_ord1;O2;10.0;0.74;6.41;0.67;0.32;0.92
cenario16_min16_mx8_res50_q10_ord2;O2;-10.0;1.73;-18.26;1.85;-0.24;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-9.0;1.71;-16.41;1.85;-0.25;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-8.0;1.7;-14.56;1.85;-0.26;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-7.0;1.67;-12.71;1.85;-0.26;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-6.0;1.64;-10.86;1.85;-0.26;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-5.0;1.6;-9.01;1.85;-0.22;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-4.0;1.54;-7.16;1.83;-0.14;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-3.0;1.45;-5.35;1.76;0.08;0.85
cenario16_min16_mx8_res50_q10_ord2;O2;-2.0;1.32;-3.65;1.57;0.5;0.87
cenario16_min16_mx8_res50_q10_ord2;O2;-1.0;1.21;-2.21;1.34;0.86;0.88
cenario16_min16_mx8_res50_q10_ord2;O2;1.0;1.08;0.08;1.05;0.97;0.9
cenario16_min16_mx8_res50_q10_ord2;O2;2.0;1.04;1.08;0.97;0.86;0.9
cenario16_min16_mx8_res50_q10_ord2;O2;3.0;1.0;2.01;0.92;0.74;0.91
cenario16_min16_mx8_res50_q10_ord2;O2;4.0;0.98;2.91;0.88;0.63;0.91
cenario16_min16_mx8_res50_q10_ord2;O2;5.0;0.96;3.78;0.87;0.54;0.91
cenario16_min16_mx8_res50_q10_ord2;O2;6.0;0.94;4.64;0.85;0.47;0.91
cenario16_min16_mx8_res50_q10_ord2;O2;7.0;0.93;5.49;0.84;0.41;0.91
cenario16_min16_mx8_res50_q10_ord2;O2;8.0;0.92;6.33;0.84;0.36;0.9
cenario16_min16_mx8_res50_q10_ord2;O2;9.0;0.91;7.16;0.83;0.31;0.9
cenario16_min16_mx8_res50_q10_ord2;O2;10.0;0.9;7.99;0.83;0.29;0.9
cenario17_min16_mx10_res30_q5_ord1;O2;-5.0;1.29;-7.46;1.5;-0.03;0.89
cenario17_min16_mx10_res30_q5_ord1;O2;-4.5;1.27;-6.71;1.49;-0.0;0.89
cenario17_min16_mx10_res30_q5_ord1;O2;-4.0;1.24;-5.97;1.48;0.05;0.89
cenario17_min16_mx10_res30_q5_ord1;O2;-3.5;1.21;-5.24;1.46;0.13;0.89
cenario17_min16_mx10_res30_q5_ord1;O2;-3.0;1.17;-4.51;1.42;0.25;0.9
cenario17_min16_mx10_res30_q5_ord1;O2;-2.5;1.13;-3.81;1.36;0.4;0.91
cenario17_min16_mx10_res30_q5_ord1;O2;-2.0;1.07;-3.15;1.27;0.6;0.91
cenario17_min16_mx10_res30_q5_ord1;O2;-1.5;1.03;-2.54;1.17;0.79;0.92
cenario17_min16_mx10_res30_q5_ord1;O2;-1.0;0.98;-1.98;1.06;0.92;0.93
cenario17_min16_mx10_res30_q5_ord1;O2;-0.5;0.95;-1.47;0.99;0.98;0.94
cenario17_min16_mx10_res30_q5_ord1;O2;0.5;0.9;-0.55;0.88;0.99;0.94
cenario17_min16_mx10_res30_q5_ord1;O2;1.0;0.88;-0.12;0.85;0.97;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;1.5;0.87;0.3;0.83;0.94;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;2.0;0.85;0.71;0.81;0.91;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;2.5;0.84;1.11;0.79;0.88;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;3.0;0.83;1.5;0.78;0.85;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;3.5;0.82;1.89;0.77;0.81;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;4.0;0.82;2.27;0.76;0.78;0.94
cenario17_min16_mx10_res30_q5_ord1;O2;4.5;0.81;2.65;0.75;0.74;0.94
cenario17_min16_mx10_res30_q5_ord1;O2;5.0;0.8;3.02;0.75;0.72;0.94
cenario18_min16_mx10_res30_q5_ord2;O2;-5.0;1.64;-9.18;1.88;-0.23;0.85
cenario18_min16_mx10_res30_q5_ord2;O2;-4.5;1.61;-8.24;1.88;-0.22;0.85
cenario18_min16_mx10_res30_q5_ord2;O2;-4.0;1.58;-7.3;1.87;-0.17;0.85
cenario18_min16_mx10_res30_q5_ord2;O2;-3.5;1.53;-6.37;1.85;-0.09;0.85
cenario18_min16_mx10_res30_q5_ord2;O2;-3.0;1.48;-5.45;1.81;0.03;0.86
cenario18_min16_mx10_res30_q5_ord2;O2;-2.5;1.43;-4.56;1.73;0.23;0.86
cenario18_min16_mx10_res30_q5_ord2;O2;-2.0;1.36;-3.72;1.62;0.48;0.87
cenario18_min16_mx10_res30_q5_ord2;O2;-1.5;1.3;-2.94;1.48;0.73;0.88
cenario18_min16_mx10_res30_q5_ord2;O2;-1.0;1.24;-2.24;1.34;0.9;0.88
cenario18_min16_mx10_res30_q5_ord2;O2;-0.5;1.2;-1.6;1.25;0.98;0.89
cenario18_min16_mx10_res30_q5_ord2;O2;0.5;1.14;-0.43;1.11;0.99;0.9
cenario18_min16_mx10_res30_q5_ord2;O2;1.0;1.11;0.11;1.07;0.95;0.9
cenario18_min16_mx10_res30_q5_ord2;O2;1.5;1.09;0.63;1.03;0.91;0.9
cenario18_min16_mx10_res30_q5_ord2;O2;2.0;1.07;1.14;0.99;0.85;0.91
cenario18_min16_mx10_res30_q5_ord2;O2;2.5;1.05;1.63;0.96;0.78;0.91
cenario18_min16_mx10_res30_q5_ord2;O2;3.0;1.03;2.1;0.94;0.72;0.91
cenario18_min16_mx10_res30_q5_ord2;O2;3.5;1.02;2.57;0.93;0.67;0.91
cenario18_min16_mx10_res30_q5_ord2;O2;4.0;1.01;3.03;0.91;0.63;0.91
cenario18_min16_mx10_res30_q5_ord2;O2;4.5;1.0;3.48;0.9;0.59;0.91
cenario18_min16_mx10_res30_q5_ord2;O2;5.0;0.99;3.93;0.9;0.57;0.91
cenario19_min16_mx10_res30_q10_ord1;O2;-10.0;1.4;-15.01;1.51;-0.09;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-9.0;1.39;-13.5;1.51;-0.1;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-8.0;1.37;-11.99;1.51;-0.1;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-7.0;1.35;-10.48;1.51;-0.1;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-6.0;1.33;-8.97;1.51;-0.08;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-5.0;1.29;-7.46;1.5;-0.03;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-4.0;1.24;-5.97;1.48;0.07;0.89
cenario19_min16_mx10_res30_q10_ord1;O2;-3.0;1.17;-4.51;1.41;0.28;0.9
cenario19_min16_mx10_res30_q10_ord1;O2;-2.0;1.07;-3.15;1.26;0.62;0.91
cenario19_min16_mx10_res30_q10_ord1;O2;-1.0;0.98;-1.98;1.09;0.9;0.93
cenario19_min16_mx10_res30_q10_ord1;O2;1.0;0.88;-0.12;0.86;0.98;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;2.0;0.85;0.71;0.81;0.91;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;3.0;0.83;1.5;0.78;0.85;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;4.0;0.82;2.27;0.76;0.78;0.94
cenario19_min16_mx10_res30_q10_ord1;O2;5.0;0.8;3.02;0.75;0.7;0.94
cenario19_min16_mx10_res30_q10_ord1;O2;6.0;0.79;3.76;0.73;0.63;0.93
cenario19_min16_mx10_res30_q10_ord1;O2;7.0;0.78;4.49;0.72;0.55;0.93
cenario19_min16_mx10_res30_q10_ord1;O2;8.0;0.78;5.2;0.71;0.49;0.92
cenario19_min16_mx10_res30_q10_ord1;O2;9.0;0.77;5.91;0.7;0.44;0.92
cenario19_min16_mx10_res30_q10_ord1;O2;10.0;0.76;6.61;0.7;0.41;0.92
cenario20_min16_mx10_res30_q10_ord2;O2;-10.0;1.76;-18.6;1.88;-0.19;0.86
cenario20_min16_mx10_res30_q10_ord2;O2;-9.0;1.75;-16.72;1.88;-0.2;0.86
cenario20_min16_mx10_res30_q10_ord2;O2;-8.0;1.73;-14.84;1.88;-0.22;0.86
cenario20_min16_mx10_res30_q10_ord2;O2;-7.0;1.71;-12.95;1.88;-0.24;0.85
cenario20_min16_mx10_res30_q10_ord2;O2;-6.0;1.68;-11.07;1.89;-0.25;0.85
cenario20_min16_mx10_res30_q10_ord2;O2;-5.0;1.64;-9.18;1.88;-0.23;0.85
cenario20_min16_mx10_res30_q10_ord2;O2;-4.0;1.58;-7.3;1.86;-0.15;0.85
cenario20_min16_mx10_res30_q10_ord2;O2;-3.0;1.48;-5.45;1.79;0.08;0.86
cenario20_min16_mx10_res30_q10_ord2;O2;-2.0;1.36;-3.72;1.61;0.51;0.87
cenario20_min16_mx10_res30_q10_ord2;O2;-1.0;1.24;-2.24;1.38;0.87;0.88
cenario20_min16_mx10_res30_q10_ord2;O2;1.0;1.11;0.11;1.08;0.97;0.9
cenario20_min16_mx10_res30_q10_ord2;O2;2.0;1.07;1.14;1.0;0.85;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;3.0;1.03;2.1;0.94;0.73;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;4.0;1.01;3.03;0.91;0.63;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;5.0;0.99;3.93;0.9;0.56;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;6.0;0.97;4.82;0.89;0.51;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;7.0;0.96;5.71;0.88;0.47;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;8.0;0.95;6.59;0.88;0.44;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;9.0;0.94;7.47;0.88;0.41;0.91
cenario20_min16_mx10_res30_q10_ord2;O2;10.0;0.93;8.34;0.87;0.4;0.91
cenario21_min16_mx10_res50_q5_ord1;O2;-5.0;1.3;-7.51;1.54;-0.18;0.9
cenario21_min16_mx10_res50_q5_ord1;O2;-4.5;1.28;-6.74;1.53;-0.15;0.9
cenario21_min16_mx10_res50_q5_ord1;O2;-4.0;1.24;-5.98;1.51;-0.07;0.9
cenario21_min16_mx10_res50_q5_ord1;O2;-3.5;1.21;-5.23;1.48;0.04;0.9
cenario21_min16_mx10_res50_q5_ord1;O2;-3.0;1.17;-4.5;1.43;0.19;0.9
cenario21_min16_mx10_res50_q5_ord1;O2;-2.5;1.12;-3.79;1.36;0.39;0.91
cenario21_min16_mx10_res50_q5_ord1;O2;-2.0;1.07;-3.14;1.26;0.61;0.92
cenario21_min16_mx10_res50_q5_ord1;O2;-1.5;1.02;-2.53;1.16;0.8;0.93
cenario21_min16_mx10_res50_q5_ord1;O2;-1.0;0.98;-1.98;1.06;0.92;0.93
cenario21_min16_mx10_res50_q5_ord1;O2;-0.5;0.95;-1.47;0.98;0.98;0.94
cenario21_min16_mx10_res50_q5_ord1;O2;0.5;0.9;-0.55;0.88;0.99;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;1.0;0.88;-0.12;0.85;0.97;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;1.5;0.86;0.29;0.82;0.94;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;2.0;0.85;0.7;0.8;0.9;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;2.5;0.84;1.1;0.79;0.87;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;3.0;0.83;1.48;0.77;0.83;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;3.5;0.82;1.87;0.76;0.79;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;4.0;0.81;2.25;0.75;0.75;0.94
cenario21_min16_mx10_res50_q5_ord1;O2;4.5;0.8;2.62;0.74;0.71;0.94
cenario21_min16_mx10_res50_q5_ord1;O2;5.0;0.8;2.98;0.73;0.69;0.94
cenario22_min16_mx10_res50_q5_ord2;O2;-5.0;1.65;-9.23;1.91;-0.31;0.86
cenario22_min16_mx10_res50_q5_ord2;O2;-4.5;1.62;-8.28;1.9;-0.29;0.86
cenario22_min16_mx10_res50_q5_ord2;O2;-4.0;1.58;-7.33;1.89;-0.23;0.86
cenario22_min16_mx10_res50_q5_ord2;O2;-3.5;1.54;-6.39;1.87;-0.14;0.86
cenario22_min16_mx10_res50_q5_ord2;O2;-3.0;1.49;-5.46;1.82;-0.0;0.86
cenario22_min16_mx10_res50_q5_ord2;O2;-2.5;1.43;-4.57;1.74;0.21;0.86
cenario22_min16_mx10_res50_q5_ord2;O2;-2.0;1.36;-3.72;1.62;0.47;0.87
cenario22_min16_mx10_res50_q5_ord2;O2;-1.5;1.29;-2.94;1.48;0.73;0.88
cenario22_min16_mx10_res50_q5_ord2;O2;-1.0;1.24;-2.24;1.34;0.9;0.89
cenario22_min16_mx10_res50_q5_ord2;O2;-0.5;1.2;-1.6;1.24;0.98;0.89
cenario22_min16_mx10_res50_q5_ord2;O2;0.5;1.13;-0.43;1.11;0.99;0.9
cenario22_min16_mx10_res50_q5_ord2;O2;1.0;1.11;0.11;1.06;0.95;0.9
cenario22_min16_mx10_res50_q5_ord2;O2;1.5;1.09;0.63;1.02;0.91;0.9
cenario22_min16_mx10_res50_q5_ord2;O2;2.0;1.07;1.13;0.99;0.85;0.91
cenario22_min16_mx10_res50_q5_ord2;O2;2.5;1.05;1.62;0.96;0.79;0.91
cenario22_min16_mx10_res50_q5_ord2;O2;3.0;1.03;2.09;0.94;0.72;0.91
cenario22_min16_mx10_res50_q5_ord2;O2;3.5;1.02;2.56;0.92;0.66;0.91
cenario22_min16_mx10_res50_q5_ord2;O2;4.0;1.0;3.02;0.91;0.61;0.91
cenario22_min16_mx10_res50_q5_ord2;O2;4.5;0.99;3.47;0.9;0.57;0.91
cenario22_min16_mx10_res50_q5_ord2;O2;5.0;0.98;3.91;0.89;0.54;0.91
cenario23_min16_mx10_res50_q10_ord1;O2;-10.0;1.43;-15.27;1.55;-0.25;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-9.0;1.41;-13.72;1.55;-0.25;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-8.0;1.4;-12.16;1.55;-0.26;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-7.0;1.37;-10.61;1.55;-0.26;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-6.0;1.34;-9.06;1.55;-0.25;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-5.0;1.3;-7.51;1.54;-0.19;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-4.0;1.24;-5.98;1.51;-0.05;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-3.0;1.17;-4.5;1.42;0.23;0.9
cenario23_min16_mx10_res50_q10_ord1;O2;-2.0;1.07;-3.14;1.26;0.62;0.92
cenario23_min16_mx10_res50_q10_ord1;O2;-1.0;0.98;-1.98;1.08;0.9;0.93
cenario23_min16_mx10_res50_q10_ord1;O2;1.0;0.88;-0.12;0.86;0.98;0.95
cenario23_min16_mx10_res50_q10_ord1;O2;2.0;0.85;0.7;0.8;0.91;0.95
cenario23_min16_mx10_res50_q10_ord1;O2;3.0;0.83;1.48;0.77;0.84;0.95
cenario23_min16_mx10_res50_q10_ord1;O2;4.0;0.81;2.25;0.75;0.76;0.94
cenario23_min16_mx10_res50_q10_ord1;O2;5.0;0.8;2.98;0.73;0.67;0.94
cenario23_min16_mx10_res50_q10_ord1;O2;6.0;0.78;3.71;0.71;0.57;0.93
cenario23_min16_mx10_res50_q10_ord1;O2;7.0;0.77;4.41;0.7;0.48;0.93
cenario23_min16_mx10_res50_q10_ord1;O2;8.0;0.76;5.1;0.69;0.39;0.92
cenario23_min16_mx10_res50_q10_ord1;O2;9.0;0.75;5.78;0.68;0.32;0.92
cenario23_min16_mx10_res50_q10_ord1;O2;10.0;0.75;6.46;0.68;0.29;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;-10.0;1.78;-18.79;1.91;-0.29;0.87
cenario24_min16_mx10_res50_q10_ord2;O2;-9.0;1.77;-16.89;1.91;-0.3;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-8.0;1.75;-14.97;1.91;-0.32;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-7.0;1.72;-13.06;1.91;-0.34;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-6.0;1.69;-11.15;1.91;-0.34;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-5.0;1.65;-9.23;1.91;-0.31;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-4.0;1.58;-7.33;1.88;-0.21;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-3.0;1.49;-5.46;1.81;0.05;0.86
cenario24_min16_mx10_res50_q10_ord2;O2;-2.0;1.36;-3.72;1.61;0.5;0.87
cenario24_min16_mx10_res50_q10_ord2;O2;-1.0;1.24;-2.24;1.38;0.86;0.89
cenario24_min16_mx10_res50_q10_ord2;O2;1.0;1.11;0.11;1.07;0.97;0.9
cenario24_min16_mx10_res50_q10_ord2;O2;2.0;1.07;1.13;0.99;0.85;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;3.0;1.03;2.09;0.94;0.73;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;4.0;1.0;3.02;0.91;0.62;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;5.0;0.98;3.91;0.89;0.53;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;6.0;0.97;4.79;0.88;0.46;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;7.0;0.95;5.66;0.87;0.4;0.91
cenario24_min16_mx10_res50_q10_ord2;O2;8.0;0.94;6.52;0.86;0.35;0.9
cenario24_min16_mx10_res50_q10_ord2;O2;9.0;0.93;7.38;0.85;0.31;0.9
cenario24_min16_mx10_res50_q10_ord2;O2;10.0;0.92;8.23;0.85;0.29;0.9
cenario25_min32_mx4_res30_q5_ord1;O2;-5.0;1.02;-6.12;1.2;0.11;0.91
cenario25_min32_mx4_res30_q5_ord1;O2;-4.5;1.0;-5.52;1.19;0.15;0.91
cenario25_min32_mx4_res30_q5_ord1;O2;-4.0;0.98;-4.92;1.17;0.23;0.92
cenario25_min32_mx4_res30_q5_ord1;O2;-3.5;0.96;-4.34;1.14;0.34;0.92
cenario25_min32_mx4_res30_q5_ord1;O2;-3.0;0.93;-3.78;1.1;0.47;0.93
cenario25_min32_mx4_res30_q5_ord1;O2;-2.5;0.9;-3.24;1.05;0.62;0.94
cenario25_min32_mx4_res30_q5_ord1;O2;-2.0;0.87;-2.73;0.98;0.77;0.94
cenario25_min32_mx4_res30_q5_ord1;O2;-1.5;0.84;-2.26;0.92;0.88;0.95
cenario25_min32_mx4_res30_q5_ord1;O2;-1.0;0.81;-1.81;0.86;0.95;0.96
cenario25_min32_mx4_res30_q5_ord1;O2;-0.5;0.79;-1.4;0.82;0.99;0.96
cenario25_min32_mx4_res30_q5_ord1;O2;0.5;0.76;-0.62;0.75;0.99;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;1.0;0.75;-0.25;0.72;0.98;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;1.5;0.74;0.1;0.7;0.95;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;2.0;0.72;0.45;0.68;0.92;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;2.5;0.71;0.79;0.67;0.88;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;3.0;0.71;1.12;0.65;0.84;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;3.5;0.7;1.44;0.64;0.79;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;4.0;0.69;1.75;0.62;0.73;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;4.5;0.68;2.06;0.61;0.67;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;5.0;0.67;2.36;0.6;0.64;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-5.0;1.24;-7.18;1.44;-0.03;0.85
cenario26_min32_mx4_res30_q5_ord2;O2;-4.5;1.21;-6.46;1.43;0.0;0.85
cenario26_min32_mx4_res30_q5_ord2;O2;-4.0;1.19;-5.74;1.42;0.07;0.85
cenario26_min32_mx4_res30_q5_ord2;O2;-3.5;1.15;-5.04;1.39;0.16;0.86
cenario26_min32_mx4_res30_q5_ord2;O2;-3.0;1.12;-4.35;1.35;0.28;0.86
cenario26_min32_mx4_res30_q5_ord2;O2;-2.5;1.07;-3.68;1.3;0.44;0.87
cenario26_min32_mx4_res30_q5_ord2;O2;-2.0;1.03;-3.05;1.21;0.64;0.89
cenario26_min32_mx4_res30_q5_ord2;O2;-1.5;0.98;-2.47;1.11;0.82;0.9
cenario26_min32_mx4_res30_q5_ord2;O2;-1.0;0.95;-1.95;1.01;0.93;0.91
cenario26_min32_mx4_res30_q5_ord2;O2;-0.5;0.92;-1.46;0.95;0.99;0.92
cenario26_min32_mx4_res30_q5_ord2;O2;0.5;0.88;-0.56;0.86;0.99;0.93
cenario26_min32_mx4_res30_q5_ord2;O2;1.0;0.86;-0.14;0.83;0.97;0.93
cenario26_min32_mx4_res30_q5_ord2;O2;1.5;0.85;0.27;0.81;0.94;0.93
cenario26_min32_mx4_res30_q5_ord2;O2;2.0;0.83;0.67;0.78;0.9;0.93
cenario26_min32_mx4_res30_q5_ord2;O2;2.5;0.82;1.05;0.76;0.86;0.93
cenario26_min32_mx4_res30_q5_ord2;O2;3.0;0.81;1.43;0.75;0.81;0.94
cenario26_min32_mx4_res30_q5_ord2;O2;3.5;0.8;1.8;0.73;0.76;0.94
cenario26_min32_mx4_res30_q5_ord2;O2;4.0;0.79;2.16;0.72;0.71;0.94
cenario26_min32_mx4_res30_q5_ord2;O2;4.5;0.78;2.52;0.71;0.66;0.93
cenario26_min32_mx4_res30_q5_ord2;O2;5.0;0.77;2.87;0.7;0.64;0.93
cenario27_min32_mx4_res30_q10_ord1;O2;-10.0;1.13;-12.26;1.23;-0.08;0.91
cenario27_min32_mx4_res30_q10_ord1;O2;-9.0;1.11;-11.03;1.23;-0.07;0.91
cenario27_min32_mx4_res30_q10_ord1;O2;-8.0;1.1;-9.79;1.23;-0.07;0.91
cenario27_min32_mx4_res30_q10_ord1;O2;-7.0;1.08;-8.56;1.23;-0.04;0.91
cenario27_min32_mx4_res30_q10_ord1;O2;-6.0;1.06;-7.33;1.22;0.0;0.91
cenario27_min32_mx4_res30_q10_ord1;O2;-5.0;1.02;-6.12;1.21;0.09;0.91
cenario27_min32_mx4_res30_q10_ord1;O2;-4.0;0.98;-4.92;1.17;0.25;0.92
cenario27_min32_mx4_res30_q10_ord1;O2;-3.0;0.93;-3.78;1.1;0.49;0.93
cenario27_min32_mx4_res30_q10_ord1;O2;-2.0;0.87;-2.73;0.98;0.77;0.94
cenario27_min32_mx4_res30_q10_ord1;O2;-1.0;0.81;-1.81;0.87;0.94;0.96
cenario27_min32_mx4_res30_q10_ord1;O2;1.0;0.75;-0.25;0.73;0.98;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;2.0;0.72;0.45;0.68;0.92;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;3.0;0.71;1.12;0.65;0.84;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;4.0;0.69;1.75;0.62;0.73;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;5.0;0.67;2.36;0.59;0.6;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;6.0;0.66;2.94;0.57;0.47;0.96
cenario27_min32_mx4_res30_q10_ord1;O2;7.0;0.64;3.49;0.55;0.35;0.96
cenario27_min32_mx4_res30_q10_ord1;O2;8.0;0.63;4.03;0.54;0.26;0.95
cenario27_min32_mx4_res30_q10_ord1;O2;9.0;0.62;4.56;0.53;0.19;0.95
cenario27_min32_mx4_res30_q10_ord1;O2;10.0;0.61;5.09;0.52;0.16;0.95
cenario28_min32_mx4_res30_q10_ord2;O2;-10.0;1.35;-14.48;1.46;-0.17;0.86
cenario28_min32_mx4_res30_q10_ord2;O2;-9.0;1.34;-13.02;1.46;-0.17;0.85
cenario28_min32_mx4_res30_q10_ord2;O2;-8.0;1.32;-11.55;1.46;-0.16;0.85
cenario28_min32_mx4_res30_q10_ord2;O2;-7.0;1.3;-10.09;1.46;-0.14;0.85
cenario28_min32_mx4_res30_q10_ord2;O2;-6.0;1.27;-8.63;1.46;-0.11;0.85
cenario28_min32_mx4_res30_q10_ord2;O2;-5.0;1.24;-7.18;1.44;-0.04;0.85
cenario28_min32_mx4_res30_q10_ord2;O2;-4.0;1.19;-5.74;1.41;0.09;0.85
cenario28_min32_mx4_res30_q10_ord2;O2;-3.0;1.12;-4.35;1.34;0.32;0.86
cenario28_min32_mx4_res30_q10_ord2;O2;-2.0;1.03;-3.05;1.2;0.65;0.89
cenario28_min32_mx4_res30_q10_ord2;O2;-1.0;0.95;-1.95;1.04;0.91;0.91
cenario28_min32_mx4_res30_q10_ord2;O2;1.0;0.86;-0.14;0.84;0.98;0.93
cenario28_min32_mx4_res30_q10_ord2;O2;2.0;0.83;0.67;0.78;0.9;0.93
cenario28_min32_mx4_res30_q10_ord2;O2;3.0;0.81;1.43;0.75;0.81;0.94
cenario28_min32_mx4_res30_q10_ord2;O2;4.0;0.79;2.16;0.72;0.71;0.94
