Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario72_min64_mx10_res50_q10_ord2;T4;9.0;0.51;3.56;0.4;0.03;0.86
cenario72_min64_mx10_res50_q10_ord2;T4;10.0;0.5;3.96;0.4;0.03;0.86
cenario73_min128_mx4_res30_q5_ord1;T4;-5.0;0.79;-4.95;0.88;0.54;0.98
cenario73_min128_mx4_res30_q5_ord1;T4;-4.5;0.78;-4.51;0.87;0.58;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-4.0;0.77;-4.08;0.85;0.67;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-3.5;0.76;-3.66;0.83;0.76;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-3.0;0.75;-3.25;0.8;0.84;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-2.5;0.74;-2.85;0.78;0.9;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-2.0;0.73;-2.47;0.76;0.94;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-1.5;0.73;-2.09;0.75;0.97;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-1.0;0.72;-1.72;0.73;0.99;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;-0.5;0.72;-1.36;0.72;1.0;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;0.5;0.7;-0.65;0.7;1.0;1.0
cenario73_min128_mx4_res30_q5_ord1;T4;1.0;0.7;-0.3;0.68;0.98;1.0
cenario73_min128_mx4_res30_q5_ord1;T4;1.5;0.69;0.03;0.64;0.93;1.0
cenario73_min128_mx4_res30_q5_ord1;T4;2.0;0.67;0.34;0.58;0.82;1.0
cenario73_min128_mx4_res30_q5_ord1;T4;2.5;0.64;0.61;0.5;0.63;1.0
cenario73_min128_mx4_res30_q5_ord1;T4;3.0;0.61;0.84;0.42;0.41;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;3.5;0.58;1.03;0.36;0.23;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;4.0;0.55;1.2;0.33;0.13;0.99
cenario73_min128_mx4_res30_q5_ord1;T4;4.5;0.52;1.36;0.32;0.08;0.98
cenario73_min128_mx4_res30_q5_ord1;T4;5.0;0.5;1.52;0.32;0.06;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;-5.0;0.81;-5.04;0.89;0.61;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;-4.5;0.8;-4.6;0.88;0.64;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;-4.0;0.79;-4.16;0.86;0.71;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;-3.5;0.78;-3.74;0.84;0.78;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;-3.0;0.77;-3.32;0.83;0.84;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;-2.5;0.76;-2.91;0.81;0.9;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;-2.0;0.76;-2.51;0.79;0.94;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;-1.5;0.75;-2.12;0.77;0.97;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;-1.0;0.74;-1.74;0.76;0.99;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;-0.5;0.74;-1.37;0.74;1.0;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;0.5;0.72;-0.64;0.71;1.0;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;1.0;0.72;-0.28;0.69;0.98;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;1.5;0.7;0.06;0.66;0.93;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;2.0;0.69;0.37;0.59;0.81;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;2.5;0.66;0.65;0.5;0.61;0.99
cenario74_min128_mx4_res30_q5_ord2;T4;3.0;0.62;0.87;0.41;0.35;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;3.5;0.59;1.06;0.34;0.12;0.98
cenario74_min128_mx4_res30_q5_ord2;T4;4.0;0.55;1.21;0.3;-0.02;0.97
cenario74_min128_mx4_res30_q5_ord2;T4;4.5;0.52;1.35;0.28;-0.09;0.97
cenario74_min128_mx4_res30_q5_ord2;T4;5.0;0.5;1.49;0.28;-0.11;0.96
cenario75_min128_mx4_res30_q10_ord1;T4;-10.0;0.86;-9.64;0.96;0.07;0.97
cenario75_min128_mx4_res30_q10_ord1;T4;-9.0;0.85;-8.68;0.95;0.09;0.97
cenario75_min128_mx4_res30_q10_ord1;T4;-8.0;0.84;-7.73;0.95;0.16;0.97
cenario75_min128_mx4_res30_q10_ord1;T4;-7.0;0.83;-6.79;0.93;0.24;0.98
cenario75_min128_mx4_res30_q10_ord1;T4;-6.0;0.81;-5.86;0.92;0.35;0.98
cenario75_min128_mx4_res30_q10_ord1;T4;-5.0;0.79;-4.95;0.89;0.5;0.98
cenario75_min128_mx4_res30_q10_ord1;T4;-4.0;0.77;-4.08;0.85;0.68;0.99
cenario75_min128_mx4_res30_q10_ord1;T4;-3.0;0.75;-3.25;0.8;0.84;0.99
cenario75_min128_mx4_res30_q10_ord1;T4;-2.0;0.73;-2.47;0.76;0.94;0.99
cenario75_min128_mx4_res30_q10_ord1;T4;-1.0;0.72;-1.72;0.73;0.99;0.99
cenario75_min128_mx4_res30_q10_ord1;T4;1.0;0.7;-0.3;0.66;0.97;1.0
cenario75_min128_mx4_res30_q10_ord1;T4;2.0;0.67;0.34;0.57;0.8;1.0
cenario75_min128_mx4_res30_q10_ord1;T4;3.0;0.61;0.84;0.43;0.45;0.99
cenario75_min128_mx4_res30_q10_ord1;T4;4.0;0.55;1.2;0.34;0.16;0.99
cenario75_min128_mx4_res30_q10_ord1;T4;5.0;0.5;1.52;0.32;0.07;0.98
cenario75_min128_mx4_res30_q10_ord1;T4;6.0;0.47;1.83;0.31;0.05;0.97
cenario75_min128_mx4_res30_q10_ord1;T4;7.0;0.45;2.14;0.31;0.05;0.97
cenario75_min128_mx4_res30_q10_ord1;T4;8.0;0.43;2.46;0.31;0.04;0.97
cenario75_min128_mx4_res30_q10_ord1;T4;9.0;0.42;2.77;0.31;0.04;0.96
cenario75_min128_mx4_res30_q10_ord1;T4;10.0;0.41;3.08;0.31;0.04;0.96
cenario76_min128_mx4_res30_q10_ord2;T4;-10.0;0.87;-9.72;0.96;0.16;0.97
cenario76_min128_mx4_res30_q10_ord2;T4;-9.0;0.86;-8.76;0.95;0.19;0.97
cenario76_min128_mx4_res30_q10_ord2;T4;-8.0;0.85;-7.81;0.94;0.26;0.97
cenario76_min128_mx4_res30_q10_ord2;T4;-7.0;0.84;-6.87;0.93;0.34;0.97
cenario76_min128_mx4_res30_q10_ord2;T4;-6.0;0.82;-5.95;0.92;0.45;0.97
cenario76_min128_mx4_res30_q10_ord2;T4;-5.0;0.81;-5.04;0.89;0.58;0.98
cenario76_min128_mx4_res30_q10_ord2;T4;-4.0;0.79;-4.16;0.86;0.72;0.98
cenario76_min128_mx4_res30_q10_ord2;T4;-3.0;0.77;-3.32;0.83;0.84;0.98
cenario76_min128_mx4_res30_q10_ord2;T4;-2.0;0.76;-2.51;0.79;0.94;0.99
cenario76_min128_mx4_res30_q10_ord2;T4;-1.0;0.74;-1.74;0.76;0.99;0.99
cenario76_min128_mx4_res30_q10_ord2;T4;1.0;0.72;-0.28;0.68;0.97;0.99
cenario76_min128_mx4_res30_q10_ord2;T4;2.0;0.69;0.37;0.58;0.79;0.99
cenario76_min128_mx4_res30_q10_ord2;T4;3.0;0.62;0.87;0.42;0.39;0.98
cenario76_min128_mx4_res30_q10_ord2;T4;4.0;0.55;1.21;0.31;0.02;0.97
cenario76_min128_mx4_res30_q10_ord2;T4;5.0;0.5;1.49;0.28;-0.1;0.96
cenario76_min128_mx4_res30_q10_ord2;T4;6.0;0.46;1.77;0.28;-0.11;0.96
cenario76_min128_mx4_res30_q10_ord2;T4;7.0;0.44;2.05;0.28;-0.08;0.95
cenario76_min128_mx4_res30_q10_ord2;T4;8.0;0.42;2.33;0.28;-0.06;0.94
cenario76_min128_mx4_res30_q10_ord2;T4;9.0;0.4;2.61;0.29;-0.05;0.94
cenario76_min128_mx4_res30_q10_ord2;T4;10.0;0.39;2.9;0.29;-0.04;0.94
cenario77_min128_mx4_res50_q5_ord1;T4;-5.0;0.78;-4.89;0.87;0.56;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-4.5;0.77;-4.46;0.86;0.6;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-4.0;0.76;-4.04;0.84;0.69;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-3.5;0.75;-3.62;0.81;0.78;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-3.0;0.74;-3.22;0.79;0.85;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-2.5;0.73;-2.83;0.77;0.91;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-2.0;0.73;-2.45;0.75;0.95;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-1.5;0.72;-2.08;0.74;0.97;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-1.0;0.72;-1.72;0.73;0.99;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;-0.5;0.71;-1.36;0.72;1.0;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;0.5;0.7;-0.65;0.7;1.0;1.0
cenario77_min128_mx4_res50_q5_ord1;T4;1.0;0.7;-0.3;0.68;0.98;1.0
cenario77_min128_mx4_res50_q5_ord1;T4;1.5;0.69;0.03;0.65;0.94;1.0
cenario77_min128_mx4_res50_q5_ord1;T4;2.0;0.67;0.35;0.59;0.83;1.0
cenario77_min128_mx4_res50_q5_ord1;T4;2.5;0.65;0.62;0.51;0.65;1.0
cenario77_min128_mx4_res50_q5_ord1;T4;3.0;0.62;0.86;0.43;0.43;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;3.5;0.59;1.05;0.37;0.24;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;4.0;0.56;1.23;0.34;0.13;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;4.5;0.53;1.39;0.33;0.08;0.99
cenario77_min128_mx4_res50_q5_ord1;T4;5.0;0.51;1.55;0.32;0.06;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;-5.0;0.81;-5.05;0.9;0.54;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;-4.5;0.8;-4.6;0.89;0.59;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;-4.0;0.79;-4.16;0.87;0.67;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;-3.5;0.78;-3.73;0.85;0.75;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;-3.0;0.77;-3.31;0.83;0.83;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;-2.5;0.76;-2.9;0.8;0.89;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;-2.0;0.75;-2.5;0.78;0.94;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;-1.5;0.74;-2.12;0.77;0.97;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;-1.0;0.74;-1.74;0.75;0.99;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;-0.5;0.73;-1.37;0.74;1.0;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;0.5;0.72;-0.64;0.71;1.0;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;1.0;0.71;-0.29;0.69;0.98;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;1.5;0.7;0.05;0.65;0.93;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;2.0;0.68;0.36;0.59;0.82;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;2.5;0.66;0.64;0.5;0.62;0.99
cenario78_min128_mx4_res50_q5_ord2;T4;3.0;0.62;0.87;0.41;0.37;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;3.5;0.59;1.05;0.34;0.14;0.98
cenario78_min128_mx4_res50_q5_ord2;T4;4.0;0.55;1.21;0.3;-0.01;0.97
cenario78_min128_mx4_res50_q5_ord2;T4;4.5;0.52;1.35;0.28;-0.08;0.97
cenario78_min128_mx4_res50_q5_ord2;T4;5.0;0.5;1.49;0.28;-0.1;0.97
cenario79_min128_mx4_res50_q10_ord1;T4;-10.0;0.85;-9.52;0.95;0.06;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;-9.0;0.84;-8.57;0.94;0.09;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;-8.0;0.83;-7.63;0.94;0.15;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;-7.0;0.81;-6.7;0.92;0.24;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;-6.0;0.8;-5.79;0.9;0.36;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;-5.0;0.78;-4.89;0.87;0.52;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;-4.0;0.76;-4.04;0.84;0.7;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;-3.0;0.74;-3.22;0.79;0.85;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;-2.0;0.73;-2.45;0.75;0.94;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;-1.0;0.72;-1.72;0.73;0.99;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;1.0;0.7;-0.3;0.67;0.97;1.0
cenario79_min128_mx4_res50_q10_ord1;T4;2.0;0.67;0.35;0.58;0.81;1.0
cenario79_min128_mx4_res50_q10_ord1;T4;3.0;0.62;0.86;0.44;0.46;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;4.0;0.56;1.23;0.35;0.17;0.99
cenario79_min128_mx4_res50_q10_ord1;T4;5.0;0.51;1.55;0.32;0.06;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;6.0;0.48;1.87;0.32;0.04;0.98
cenario79_min128_mx4_res50_q10_ord1;T4;7.0;0.46;2.19;0.32;0.04;0.97
cenario79_min128_mx4_res50_q10_ord1;T4;8.0;0.44;2.51;0.32;0.05;0.97
cenario79_min128_mx4_res50_q10_ord1;T4;9.0;0.43;2.83;0.32;0.04;0.97
cenario79_min128_mx4_res50_q10_ord1;T4;10.0;0.41;3.15;0.32;0.04;0.96
cenario80_min128_mx4_res50_q10_ord2;T4;-10.0;0.88;-9.83;0.98;0.07;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;-9.0;0.87;-8.85;0.97;0.09;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;-8.0;0.86;-7.88;0.97;0.16;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;-7.0;0.85;-6.92;0.95;0.24;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;-6.0;0.83;-5.97;0.94;0.36;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;-5.0;0.81;-5.05;0.91;0.51;0.98
cenario80_min128_mx4_res50_q10_ord2;T4;-4.0;0.79;-4.16;0.87;0.67;0.98
cenario80_min128_mx4_res50_q10_ord2;T4;-3.0;0.77;-3.31;0.83;0.83;0.98
cenario80_min128_mx4_res50_q10_ord2;T4;-2.0;0.75;-2.5;0.79;0.93;0.99
cenario80_min128_mx4_res50_q10_ord2;T4;-1.0;0.74;-1.74;0.75;0.99;0.99
cenario80_min128_mx4_res50_q10_ord2;T4;1.0;0.71;-0.29;0.68;0.97;0.99
cenario80_min128_mx4_res50_q10_ord2;T4;2.0;0.68;0.36;0.58;0.79;0.99
cenario80_min128_mx4_res50_q10_ord2;T4;3.0;0.62;0.87;0.42;0.4;0.98
cenario80_min128_mx4_res50_q10_ord2;T4;4.0;0.55;1.21;0.31;0.04;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;5.0;0.5;1.49;0.28;-0.1;0.97
cenario80_min128_mx4_res50_q10_ord2;T4;6.0;0.46;1.77;0.28;-0.11;0.96
cenario80_min128_mx4_res50_q10_ord2;T4;7.0;0.43;2.04;0.28;-0.09;0.95
cenario80_min128_mx4_res50_q10_ord2;T4;8.0;0.42;2.33;0.28;-0.06;0.95
cenario80_min128_mx4_res50_q10_ord2;T4;9.0;0.4;2.61;0.28;-0.05;0.94
cenario80_min128_mx4_res50_q10_ord2;T4;10.0;0.39;2.89;0.29;-0.04;0.94
cenario81_min128_mx8_res30_q5_ord1;T4;-5.0;0.78;-4.89;0.88;0.51;0.98
cenario81_min128_mx8_res30_q5_ord1;T4;-4.5;0.77;-4.45;0.86;0.56;0.98
cenario81_min128_mx8_res30_q5_ord1;T4;-4.0;0.76;-4.02;0.84;0.66;0.98
cenario81_min128_mx8_res30_q5_ord1;T4;-3.5;0.75;-3.61;0.82;0.75;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;-3.0;0.74;-3.21;0.79;0.84;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;-2.5;0.73;-2.82;0.77;0.9;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;-2.0;0.72;-2.44;0.75;0.95;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;-1.5;0.71;-2.07;0.73;0.98;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;-0.5;0.71;-1.35;0.71;1.0;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;0.5;0.7;-0.65;0.7;1.0;1.0
cenario81_min128_mx8_res30_q5_ord1;T4;1.0;0.7;-0.3;0.69;0.99;1.0
cenario81_min128_mx8_res30_q5_ord1;T4;1.5;0.69;0.04;0.66;0.95;1.0
cenario81_min128_mx8_res30_q5_ord1;T4;2.0;0.68;0.36;0.6;0.84;1.0
cenario81_min128_mx8_res30_q5_ord1;T4;2.5;0.65;0.63;0.51;0.63;1.0
cenario81_min128_mx8_res30_q5_ord1;T4;3.0;0.62;0.86;0.42;0.4;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;3.5;0.59;1.06;0.36;0.22;0.99
cenario81_min128_mx8_res30_q5_ord1;T4;4.0;0.56;1.23;0.34;0.12;0.98
cenario81_min128_mx8_res30_q5_ord1;T4;4.5;0.53;1.39;0.33;0.09;0.98
cenario81_min128_mx8_res30_q5_ord1;T4;5.0;0.51;1.56;0.33;0.08;0.97
cenario82_min128_mx8_res30_q5_ord2;T4;-5.0;0.82;-5.12;0.93;0.46;0.97
cenario82_min128_mx8_res30_q5_ord2;T4;-4.5;0.81;-4.66;0.92;0.51;0.97
cenario82_min128_mx8_res30_q5_ord2;T4;-4.0;0.8;-4.2;0.9;0.61;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;-3.5;0.79;-3.76;0.87;0.71;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;-3.0;0.78;-3.33;0.84;0.8;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;-2.5;0.77;-2.92;0.82;0.87;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;-2.0;0.76;-2.51;0.79;0.93;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;-1.5;0.75;-2.12;0.77;0.96;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;-1.0;0.74;-1.74;0.76;0.99;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;-0.5;0.73;-1.37;0.74;1.0;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;0.5;0.72;-0.64;0.72;1.0;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;1.0;0.72;-0.28;0.7;0.98;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;1.5;0.71;0.06;0.67;0.94;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;2.0;0.69;0.38;0.6;0.83;0.99
cenario82_min128_mx8_res30_q5_ord2;T4;2.5;0.67;0.66;0.51;0.62;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;3.0;0.63;0.89;0.41;0.34;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;3.5;0.59;1.08;0.33;0.09;0.98
cenario82_min128_mx8_res30_q5_ord2;T4;4.0;0.56;1.23;0.29;-0.07;0.97
cenario82_min128_mx8_res30_q5_ord2;T4;4.5;0.53;1.36;0.27;-0.14;0.97
cenario82_min128_mx8_res30_q5_ord2;T4;5.0;0.5;1.5;0.27;-0.16;0.96
cenario83_min128_mx8_res30_q10_ord1;T4;-10.0;0.86;-9.55;0.95;0.04;0.97
cenario83_min128_mx8_res30_q10_ord1;T4;-9.0;0.84;-8.6;0.95;0.06;0.97
cenario83_min128_mx8_res30_q10_ord1;T4;-8.0;0.83;-7.65;0.94;0.11;0.97
cenario83_min128_mx8_res30_q10_ord1;T4;-7.0;0.82;-6.72;0.93;0.19;0.97
cenario83_min128_mx8_res30_q10_ord1;T4;-6.0;0.8;-5.79;0.91;0.31;0.98
cenario83_min128_mx8_res30_q10_ord1;T4;-5.0;0.78;-4.89;0.88;0.47;0.98
cenario83_min128_mx8_res30_q10_ord1;T4;-4.0;0.76;-4.02;0.84;0.66;0.98
cenario83_min128_mx8_res30_q10_ord1;T4;-3.0;0.74;-3.21;0.79;0.83;0.99
cenario83_min128_mx8_res30_q10_ord1;T4;-2.0;0.72;-2.44;0.75;0.94;0.99
cenario83_min128_mx8_res30_q10_ord1;T4;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario83_min128_mx8_res30_q10_ord1;T4;1.0;0.7;-0.3;0.67;0.97;1.0
cenario83_min128_mx8_res30_q10_ord1;T4;2.0;0.68;0.36;0.58;0.81;1.0
cenario83_min128_mx8_res30_q10_ord1;T4;3.0;0.62;0.86;0.44;0.44;0.99
cenario83_min128_mx8_res30_q10_ord1;T4;4.0;0.56;1.23;0.35;0.16;0.98
cenario83_min128_mx8_res30_q10_ord1;T4;5.0;0.51;1.56;0.33;0.09;0.97
cenario83_min128_mx8_res30_q10_ord1;T4;6.0;0.48;1.88;0.33;0.09;0.97
cenario83_min128_mx8_res30_q10_ord1;T4;7.0;0.46;2.22;0.33;0.11;0.96
cenario83_min128_mx8_res30_q10_ord1;T4;8.0;0.44;2.55;0.33;0.12;0.95
cenario83_min128_mx8_res30_q10_ord1;T4;9.0;0.43;2.88;0.33;0.12;0.95
cenario83_min128_mx8_res30_q10_ord1;T4;10.0;0.42;3.21;0.33;0.12;0.94
cenario84_min128_mx8_res30_q10_ord2;T4;-10.0;0.91;-10.1;1.02;-0.08;0.96
cenario84_min128_mx8_res30_q10_ord2;T4;-9.0;0.9;-9.08;1.01;-0.05;0.96
cenario84_min128_mx8_res30_q10_ord2;T4;-8.0;0.88;-8.07;1.01;0.02;0.96
cenario84_min128_mx8_res30_q10_ord2;T4;-7.0;0.87;-7.07;0.99;0.12;0.96
cenario84_min128_mx8_res30_q10_ord2;T4;-6.0;0.85;-6.08;0.97;0.25;0.97
cenario84_min128_mx8_res30_q10_ord2;T4;-5.0;0.82;-5.12;0.94;0.42;0.97
cenario84_min128_mx8_res30_q10_ord2;T4;-4.0;0.8;-4.2;0.9;0.62;0.98
cenario84_min128_mx8_res30_q10_ord2;T4;-3.0;0.78;-3.33;0.84;0.8;0.98
cenario84_min128_mx8_res30_q10_ord2;T4;-2.0;0.76;-2.51;0.8;0.92;0.98
cenario84_min128_mx8_res30_q10_ord2;T4;-1.0;0.74;-1.74;0.76;0.98;0.99
cenario84_min128_mx8_res30_q10_ord2;T4;1.0;0.72;-0.28;0.69;0.97;0.99
cenario84_min128_mx8_res30_q10_ord2;T4;2.0;0.69;0.38;0.59;0.8;0.99
cenario84_min128_mx8_res30_q10_ord2;T4;3.0;0.63;0.89;0.42;0.37;0.98
cenario84_min128_mx8_res30_q10_ord2;T4;4.0;0.56;1.23;0.3;-0.02;0.97
cenario84_min128_mx8_res30_q10_ord2;T4;5.0;0.5;1.5;0.27;-0.15;0.96
cenario84_min128_mx8_res30_q10_ord2;T4;6.0;0.46;1.77;0.27;-0.14;0.96
cenario84_min128_mx8_res30_q10_ord2;T4;7.0;0.43;2.04;0.28;-0.1;0.95
cenario84_min128_mx8_res30_q10_ord2;T4;8.0;0.42;2.32;0.28;-0.07;0.95
cenario84_min128_mx8_res30_q10_ord2;T4;9.0;0.4;2.6;0.28;-0.05;0.94
cenario84_min128_mx8_res30_q10_ord2;T4;10.0;0.39;2.89;0.28;-0.05;0.94
cenario85_min128_mx8_res50_q5_ord1;T4;-5.0;0.78;-4.92;0.89;0.45;0.98
cenario85_min128_mx8_res50_q5_ord1;T4;-4.5;0.77;-4.48;0.88;0.51;0.98
cenario85_min128_mx8_res50_q5_ord1;T4;-4.0;0.76;-4.04;0.86;0.61;0.98
cenario85_min128_mx8_res50_q5_ord1;T4;-3.5;0.75;-3.62;0.83;0.72;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;-3.0;0.74;-3.21;0.8;0.81;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;-2.5;0.73;-2.82;0.77;0.88;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;-2.0;0.72;-2.44;0.75;0.93;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;-1.5;0.71;-2.07;0.73;0.97;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;-1.0;0.71;-1.71;0.72;0.99;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;-0.5;0.7;-1.35;0.71;1.0;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;0.5;0.69;-0.65;0.69;1.0;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;1.0;0.69;-0.31;0.68;0.99;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;1.5;0.68;0.02;0.65;0.95;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;2.0;0.67;0.34;0.59;0.84;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;2.5;0.64;0.61;0.5;0.64;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;3.0;0.61;0.84;0.41;0.41;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;3.5;0.58;1.03;0.36;0.23;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;4.0;0.55;1.2;0.34;0.15;0.99
cenario85_min128_mx8_res50_q5_ord1;T4;4.5;0.52;1.36;0.33;0.12;0.98
cenario85_min128_mx8_res50_q5_ord1;T4;5.0;0.5;1.52;0.33;0.11;0.98
cenario86_min128_mx8_res50_q5_ord2;T4;-5.0;0.82;-5.1;0.92;0.51;0.97
cenario86_min128_mx8_res50_q5_ord2;T4;-4.5;0.81;-4.64;0.91;0.55;0.97
cenario86_min128_mx8_res50_q5_ord2;T4;-4.0;0.8;-4.19;0.89;0.64;0.98
cenario86_min128_mx8_res50_q5_ord2;T4;-3.5;0.79;-3.75;0.86;0.73;0.98
cenario86_min128_mx8_res50_q5_ord2;T4;-3.0;0.78;-3.33;0.84;0.81;0.98
cenario86_min128_mx8_res50_q5_ord2;T4;-2.5;0.76;-2.91;0.81;0.88;0.98
cenario86_min128_mx8_res50_q5_ord2;T4;-2.0;0.76;-2.51;0.79;0.93;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;-1.5;0.75;-2.12;0.77;0.96;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;-1.0;0.74;-1.74;0.75;0.99;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;-0.5;0.73;-1.37;0.74;1.0;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;0.5;0.72;-0.64;0.71;1.0;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;1.0;0.71;-0.29;0.7;0.98;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;1.5;0.7;0.06;0.66;0.93;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;2.0;0.69;0.37;0.59;0.81;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;2.5;0.66;0.65;0.49;0.57;0.99
cenario86_min128_mx8_res50_q5_ord2;T4;3.0;0.62;0.86;0.38;0.29;0.98
