Cenário;Canal;scmin;scmax_real;scres_real;Ordem;R2_Medio;Hurst_q2;Largura_Espectro_DeltaAlpha
cenario76_min128_mx4_res30_q10_ord2;T4;128;30400;30;2;0.9723667864651642;0.8291562580382486;0.5552653047064462
cenario77_min128_mx4_res50_q5_ord1;T4;128;30400;50;1;0.9839583582878306;0.7515382982380938;0.4968965175231501
cenario78_min128_mx4_res50_q5_ord2;T4;128;30400;50;2;0.9893592943241092;0.8217548127380704;0.4595677953653432
cenario79_min128_mx4_res50_q10_ord1;T4;128;30400;50;1;0.9723583110475328;0.7515382982380938;0.5764659863950303
cenario80_min128_mx4_res50_q10_ord2;T4;128;30400;50;2;0.9814990069762313;0.8217548127380704;0.5380150465137081
cenario81_min128_mx8_res30_q5_ord1;T4;128;15200;30;1;0.9917560717262217;0.8232863190842221;0.4321676109627912
cenario82_min128_mx8_res30_q5_ord2;T4;128;15200;30;2;0.9882216138476592;0.8782787937782737;0.4386308666143277
cenario83_min128_mx8_res30_q10_ord1;T4;128;15200;30;1;0.9830231509657326;0.8232863190842221;0.5165917534111886
cenario84_min128_mx8_res30_q10_ord2;T4;128;15200;30;2;0.9785278345686985;0.8782787937782737;0.5226439421880524
cenario85_min128_mx8_res50_q5_ord1;T4;128;15200;50;1;0.9913083135178905;0.8106379621676139;0.4478015692414452
cenario86_min128_mx8_res50_q5_ord2;T4;128;15200;50;2;0.9865526280470934;0.8488966719319583;0.4729383680482595
cenario87_min128_mx8_res50_q10_ord1;T4;128;15200;50;1;0.9828764877575665;0.8106379621676139;0.53642414981881
cenario88_min128_mx8_res50_q10_ord2;T4;128;15200;50;2;0.9754172005213558;0.8488966719319583;0.5518790058759766
cenario89_min128_mx10_res30_q5_ord1;T4;128;12160;30;1;0.9896051862937952;0.8169976458682451;0.49376140534433066
cenario90_min128_mx10_res30_q5_ord2;T4;128;12160;30;2;0.9869532589961085;0.8589781107816634;0.5459667811682127
cenario91_min128_mx10_res30_q10_ord1;T4;128;12160;30;1;0.980717388078886;0.8169976458682451;0.587155761707284
cenario92_min128_mx10_res30_q10_ord2;T4;128;12160;30;2;0.9760883898466087;0.8589781107816634;0.6316997117965677
cenario93_min128_mx10_res50_q5_ord1;T4;128;12160;50;1;0.9928039864967545;0.8272744921534269;0.4526329552765098
