Cenário;Canal;q;h(q);tau(q);alpha;f(alpha);R2
cenario14_min16_mx8_res50_q5_ord2;O2;4.5;0.85;2.85;0.65;0.07;0.95
cenario14_min16_mx8_res50_q5_ord2;O2;5.0;0.83;3.16;0.63;0.0;0.95
cenario15_min16_mx8_res50_q10_ord1;O2;-10.0;1.16;-12.58;1.26;0.01;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-9.0;1.15;-11.32;1.26;0.02;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-8.0;1.13;-10.07;1.25;0.05;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-7.0;1.12;-8.82;1.25;0.1;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-6.0;1.1;-7.58;1.23;0.18;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-5.0;1.07;-6.35;1.21;0.31;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-4.0;1.04;-5.16;1.17;0.49;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-3.0;1.01;-4.02;1.11;0.69;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-2.0;0.97;-2.94;1.04;0.86;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;-1.0;0.94;-1.94;0.97;0.97;0.97
cenario15_min16_mx8_res50_q10_ord1;O2;1.0;0.87;-0.13;0.84;0.97;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;2.0;0.84;0.68;0.78;0.88;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;3.0;0.81;1.43;0.71;0.7;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;4.0;0.78;2.11;0.64;0.44;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;5.0;0.74;2.71;0.58;0.2;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;6.0;0.71;3.27;0.56;0.06;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;7.0;0.69;3.82;0.55;-0.0;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;8.0;0.67;4.36;0.54;-0.03;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;9.0;0.66;4.9;0.54;-0.05;0.96
cenario15_min16_mx8_res50_q10_ord1;O2;10.0;0.64;5.44;0.54;-0.06;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;-10.0;1.21;-13.12;1.31;-0.01;0.97
cenario16_min16_mx8_res50_q10_ord2;O2;-9.0;1.2;-11.8;1.31;0.01;0.97
cenario16_min16_mx8_res50_q10_ord2;O2;-8.0;1.19;-10.5;1.3;0.06;0.97
cenario16_min16_mx8_res50_q10_ord2;O2;-7.0;1.17;-9.2;1.29;0.15;0.97
cenario16_min16_mx8_res50_q10_ord2;O2;-6.0;1.15;-7.91;1.27;0.27;0.97
cenario16_min16_mx8_res50_q10_ord2;O2;-5.0;1.13;-6.65;1.24;0.43;0.97
cenario16_min16_mx8_res50_q10_ord2;O2;-4.0;1.11;-5.42;1.2;0.61;0.96
cenario16_min16_mx8_res50_q10_ord2;O2;-3.0;1.08;-4.24;1.16;0.77;0.96
cenario16_min16_mx8_res50_q10_ord2;O2;-2.0;1.06;-3.11;1.11;0.9;0.96
cenario16_min16_mx8_res50_q10_ord2;O2;-1.0;1.03;-2.03;1.06;0.97;0.96
cenario16_min16_mx8_res50_q10_ord2;O2;1.0;0.98;-0.02;0.96;0.98;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;2.0;0.96;0.92;0.9;0.87;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;3.0;0.93;1.78;0.8;0.61;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;4.0;0.88;2.51;0.69;0.26;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;5.0;0.83;3.16;0.63;-0.02;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;6.0;0.8;3.77;0.6;-0.15;0.96
cenario16_min16_mx8_res50_q10_ord2;O2;7.0;0.77;4.37;0.6;-0.19;0.96
cenario16_min16_mx8_res50_q10_ord2;O2;8.0;0.75;4.97;0.6;-0.2;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;9.0;0.73;5.56;0.6;-0.19;0.95
cenario16_min16_mx8_res50_q10_ord2;O2;10.0;0.72;6.16;0.6;-0.18;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;-5.0;1.08;-6.42;1.22;0.33;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-4.5;1.07;-5.81;1.21;0.38;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-4.0;1.05;-5.21;1.18;0.49;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-3.5;1.04;-4.63;1.15;0.6;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-3.0;1.02;-4.06;1.12;0.7;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-2.5;1.0;-3.51;1.09;0.79;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-2.0;0.99;-2.97;1.05;0.86;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-1.5;0.97;-2.45;1.02;0.92;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-1.0;0.95;-1.95;0.99;0.97;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;-0.5;0.93;-1.47;0.95;0.99;0.97
cenario17_min16_mx10_res30_q5_ord1;O2;0.5;0.9;-0.55;0.89;0.99;0.96
cenario17_min16_mx10_res30_q5_ord1;O2;1.0;0.89;-0.11;0.86;0.97;0.96
cenario17_min16_mx10_res30_q5_ord1;O2;1.5;0.87;0.31;0.83;0.93;0.96
cenario17_min16_mx10_res30_q5_ord1;O2;2.0;0.86;0.71;0.8;0.89;0.96
cenario17_min16_mx10_res30_q5_ord1;O2;2.5;0.84;1.11;0.77;0.82;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;3.0;0.83;1.48;0.74;0.74;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;3.5;0.81;1.84;0.71;0.63;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;4.0;0.8;2.19;0.67;0.5;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;4.5;0.78;2.52;0.64;0.36;0.95
cenario17_min16_mx10_res30_q5_ord1;O2;5.0;0.77;2.83;0.63;0.3;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;-5.0;1.15;-6.75;1.25;0.49;0.97
cenario18_min16_mx10_res30_q5_ord2;O2;-4.5;1.14;-6.12;1.24;0.53;0.97
cenario18_min16_mx10_res30_q5_ord2;O2;-4.0;1.13;-5.5;1.22;0.62;0.97
cenario18_min16_mx10_res30_q5_ord2;O2;-3.5;1.11;-4.9;1.2;0.7;0.97
cenario18_min16_mx10_res30_q5_ord2;O2;-3.0;1.1;-4.3;1.18;0.78;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;-2.5;1.09;-3.72;1.15;0.84;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;-2.0;1.08;-3.15;1.13;0.9;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;-1.5;1.06;-2.6;1.1;0.94;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;-1.0;1.05;-2.05;1.08;0.98;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;-0.5;1.04;-1.52;1.05;0.99;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;0.5;1.02;-0.49;1.0;0.99;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;1.0;1.0;0.0;0.98;0.98;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;1.5;0.99;0.49;0.95;0.94;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;2.0;0.98;0.96;0.91;0.87;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;2.5;0.96;1.4;0.86;0.74;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;3.0;0.94;1.82;0.79;0.56;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;3.5;0.91;2.19;0.73;0.37;0.95
cenario18_min16_mx10_res30_q5_ord2;O2;4.0;0.89;2.55;0.69;0.22;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;4.5;0.86;2.89;0.66;0.09;0.96
cenario18_min16_mx10_res30_q5_ord2;O2;5.0;0.84;3.21;0.65;0.04;0.96
cenario19_min16_mx10_res30_q10_ord1;O2;-10.0;1.17;-12.74;1.28;-0.04;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-9.0;1.16;-11.46;1.28;-0.03;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-8.0;1.15;-10.19;1.27;0.0;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-7.0;1.13;-8.92;1.27;0.06;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-6.0;1.11;-7.66;1.25;0.15;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-5.0;1.08;-6.42;1.22;0.3;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-4.0;1.05;-5.21;1.18;0.5;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-3.0;1.02;-4.06;1.12;0.7;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-2.0;0.99;-2.97;1.05;0.86;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;-1.0;0.95;-1.95;0.99;0.96;0.97
cenario19_min16_mx10_res30_q10_ord1;O2;1.0;0.89;-0.11;0.86;0.97;0.96
cenario19_min16_mx10_res30_q10_ord1;O2;2.0;0.86;0.71;0.8;0.88;0.96
cenario19_min16_mx10_res30_q10_ord1;O2;3.0;0.83;1.48;0.74;0.73;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;4.0;0.8;2.19;0.67;0.5;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;5.0;0.77;2.83;0.62;0.26;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;6.0;0.74;3.42;0.59;0.09;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;7.0;0.71;4.0;0.57;0.0;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;8.0;0.7;4.57;0.57;-0.04;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;9.0;0.68;5.13;0.56;-0.06;0.95
cenario19_min16_mx10_res30_q10_ord1;O2;10.0;0.67;5.7;0.56;-0.06;0.95
cenario20_min16_mx10_res30_q10_ord2;O2;-10.0;1.23;-13.26;1.32;0.05;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-9.0;1.22;-11.94;1.32;0.07;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-8.0;1.2;-10.62;1.31;0.12;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-7.0;1.19;-9.32;1.3;0.2;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-6.0;1.17;-8.02;1.29;0.31;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-5.0;1.15;-6.75;1.26;0.45;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-4.0;1.13;-5.5;1.22;0.62;0.97
cenario20_min16_mx10_res30_q10_ord2;O2;-3.0;1.1;-4.3;1.18;0.78;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;-2.0;1.08;-3.15;1.13;0.9;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;-1.0;1.05;-2.05;1.08;0.97;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;1.0;1.0;0.0;0.98;0.97;0.95
cenario20_min16_mx10_res30_q10_ord2;O2;2.0;0.98;0.96;0.91;0.85;0.95
cenario20_min16_mx10_res30_q10_ord2;O2;3.0;0.94;1.82;0.8;0.57;0.95
cenario20_min16_mx10_res30_q10_ord2;O2;4.0;0.89;2.55;0.7;0.24;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;5.0;0.84;3.21;0.65;0.01;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;6.0;0.81;3.84;0.62;-0.11;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;7.0;0.78;4.45;0.61;-0.17;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;8.0;0.76;5.06;0.61;-0.19;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;9.0;0.74;5.67;0.61;-0.19;0.96
cenario20_min16_mx10_res30_q10_ord2;O2;10.0;0.73;6.28;0.61;-0.19;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;-5.0;1.08;-6.41;1.21;0.35;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-4.5;1.07;-5.8;1.2;0.39;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-4.0;1.05;-5.21;1.18;0.48;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-3.5;1.04;-4.62;1.15;0.59;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-3.0;1.02;-4.05;1.12;0.69;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-2.5;1.0;-3.5;1.09;0.78;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-2.0;0.98;-2.97;1.05;0.86;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-1.5;0.97;-2.45;1.02;0.92;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-1.0;0.95;-1.95;0.98;0.97;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;-0.5;0.93;-1.47;0.95;0.99;0.97
cenario21_min16_mx10_res50_q5_ord1;O2;0.5;0.9;-0.55;0.88;0.99;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;1.0;0.88;-0.12;0.85;0.97;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;1.5;0.87;0.3;0.82;0.93;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;2.0;0.85;0.71;0.79;0.88;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;2.5;0.84;1.1;0.76;0.81;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;3.0;0.82;1.47;0.73;0.71;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;3.5;0.81;1.82;0.68;0.57;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;4.0;0.79;2.15;0.64;0.42;0.95
cenario21_min16_mx10_res50_q5_ord1;O2;4.5;0.77;2.46;0.61;0.27;0.96
cenario21_min16_mx10_res50_q5_ord1;O2;5.0;0.75;2.76;0.59;0.21;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-5.0;1.15;-6.74;1.25;0.48;0.97
cenario22_min16_mx10_res50_q5_ord2;O2;-4.5;1.14;-6.11;1.24;0.52;0.97
cenario22_min16_mx10_res50_q5_ord2;O2;-4.0;1.12;-5.49;1.22;0.62;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-3.5;1.11;-4.89;1.2;0.7;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-3.0;1.1;-4.3;1.17;0.78;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-2.5;1.09;-3.72;1.15;0.85;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-2.0;1.07;-3.15;1.12;0.9;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-1.5;1.06;-2.59;1.1;0.95;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-1.0;1.05;-2.05;1.07;0.98;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;-0.5;1.04;-1.52;1.05;0.99;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;0.5;1.02;-0.49;1.0;0.99;0.96
cenario22_min16_mx10_res50_q5_ord2;O2;1.0;1.0;0.0;0.98;0.98;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;1.5;0.99;0.49;0.96;0.95;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;2.0;0.98;0.96;0.92;0.89;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;2.5;0.97;1.41;0.88;0.78;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;3.0;0.95;1.84;0.82;0.61;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;3.5;0.92;2.23;0.75;0.41;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;4.0;0.9;2.59;0.7;0.21;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;4.5;0.87;2.93;0.67;0.06;0.95
cenario22_min16_mx10_res50_q5_ord2;O2;5.0;0.85;3.26;0.65;-0.0;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;-10.0;1.17;-12.68;1.27;0.01;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-9.0;1.16;-11.41;1.27;0.02;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-8.0;1.14;-10.15;1.26;0.06;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-7.0;1.13;-8.89;1.25;0.12;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-6.0;1.11;-7.64;1.24;0.2;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-5.0;1.08;-6.41;1.22;0.33;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-4.0;1.05;-5.21;1.18;0.5;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-3.0;1.02;-4.05;1.12;0.69;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-2.0;0.98;-2.97;1.05;0.86;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;-1.0;0.95;-1.95;0.98;0.96;0.97
cenario23_min16_mx10_res50_q10_ord1;O2;1.0;0.88;-0.12;0.85;0.97;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;2.0;0.85;0.71;0.79;0.88;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;3.0;0.82;1.47;0.72;0.7;0.95
cenario23_min16_mx10_res50_q10_ord1;O2;4.0;0.79;2.15;0.65;0.43;0.95
cenario23_min16_mx10_res50_q10_ord1;O2;5.0;0.75;2.76;0.59;0.18;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;6.0;0.72;3.33;0.56;0.02;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;7.0;0.7;3.88;0.55;-0.05;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;8.0;0.68;4.42;0.54;-0.07;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;9.0;0.66;4.96;0.54;-0.08;0.96
cenario23_min16_mx10_res50_q10_ord1;O2;10.0;0.65;5.51;0.54;-0.09;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;-10.0;1.23;-13.3;1.33;-0.03;0.97
cenario24_min16_mx10_res50_q10_ord2;O2;-9.0;1.22;-11.96;1.33;-0.01;0.97
cenario24_min16_mx10_res50_q10_ord2;O2;-8.0;1.2;-10.64;1.32;0.05;0.97
cenario24_min16_mx10_res50_q10_ord2;O2;-7.0;1.19;-9.32;1.31;0.14;0.97
cenario24_min16_mx10_res50_q10_ord2;O2;-6.0;1.17;-8.01;1.29;0.27;0.97
cenario24_min16_mx10_res50_q10_ord2;O2;-5.0;1.15;-6.74;1.26;0.44;0.97
cenario24_min16_mx10_res50_q10_ord2;O2;-4.0;1.12;-5.49;1.22;0.62;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;-3.0;1.1;-4.3;1.17;0.78;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;-2.0;1.07;-3.15;1.12;0.9;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;-1.0;1.05;-2.05;1.08;0.98;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;1.0;1.0;0.0;0.98;0.98;0.95
cenario24_min16_mx10_res50_q10_ord2;O2;2.0;0.98;0.96;0.92;0.87;0.95
cenario24_min16_mx10_res50_q10_ord2;O2;3.0;0.95;1.84;0.82;0.61;0.95
cenario24_min16_mx10_res50_q10_ord2;O2;4.0;0.9;2.59;0.71;0.24;0.95
cenario24_min16_mx10_res50_q10_ord2;O2;5.0;0.85;3.26;0.65;-0.03;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;6.0;0.81;3.88;0.62;-0.16;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;7.0;0.79;4.5;0.61;-0.21;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;8.0;0.76;5.11;0.61;-0.22;0.96
cenario24_min16_mx10_res50_q10_ord2;O2;9.0;0.75;5.72;0.61;-0.21;0.95
cenario24_min16_mx10_res50_q10_ord2;O2;10.0;0.73;6.33;0.61;-0.21;0.95
cenario25_min32_mx4_res30_q5_ord1;O2;-5.0;0.96;-5.78;1.07;0.44;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;-4.5;0.94;-5.24;1.06;0.48;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;-4.0;0.93;-4.72;1.04;0.57;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;-3.5;0.92;-4.21;1.01;0.66;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;-3.0;0.9;-3.7;0.99;0.74;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;-2.5;0.89;-3.22;0.96;0.82;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;-2.0;0.87;-2.74;0.93;0.88;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;-1.5;0.86;-2.29;0.9;0.93;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;-1.0;0.84;-1.84;0.87;0.97;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;-0.5;0.83;-1.41;0.84;0.99;0.98
cenario25_min32_mx4_res30_q5_ord1;O2;0.5;0.8;-0.6;0.78;0.99;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;1.0;0.78;-0.22;0.75;0.97;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;1.5;0.77;0.15;0.73;0.94;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;2.0;0.75;0.51;0.7;0.89;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;2.5;0.74;0.85;0.68;0.84;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;3.0;0.73;1.19;0.65;0.77;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;3.5;0.72;1.51;0.63;0.7;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;4.0;0.7;1.82;0.61;0.61;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;4.5;0.69;2.11;0.59;0.53;0.97
cenario25_min32_mx4_res30_q5_ord1;O2;5.0;0.68;2.4;0.58;0.49;0.98
cenario26_min32_mx4_res30_q5_ord2;O2;-5.0;0.99;-5.96;1.09;0.5;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-4.5;0.98;-5.42;1.08;0.55;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-4.0;0.97;-4.88;1.06;0.64;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-3.5;0.96;-4.36;1.04;0.72;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-3.0;0.95;-3.84;1.02;0.79;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-2.5;0.94;-3.34;0.99;0.85;0.97
cenario26_min32_mx4_res30_q5_ord2;O2;-2.0;0.92;-2.85;0.97;0.91;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;-1.5;0.91;-2.37;0.95;0.95;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;-1.0;0.9;-1.9;0.92;0.98;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;-0.5;0.89;-1.44;0.9;0.99;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;0.5;0.87;-0.57;0.85;0.99;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;1.0;0.85;-0.15;0.83;0.98;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;1.5;0.84;0.26;0.81;0.95;0.96
cenario26_min32_mx4_res30_q5_ord2;O2;2.0;0.83;0.66;0.78;0.9;0.95
cenario26_min32_mx4_res30_q5_ord2;O2;2.5;0.82;1.04;0.75;0.84;0.95
cenario26_min32_mx4_res30_q5_ord2;O2;3.0;0.8;1.41;0.72;0.75;0.95
cenario26_min32_mx4_res30_q5_ord2;O2;3.5;0.79;1.76;0.68;0.64;0.95
cenario26_min32_mx4_res30_q5_ord2;O2;4.0;0.77;2.09;0.65;0.51;0.95
cenario26_min32_mx4_res30_q5_ord2;O2;4.5;0.76;2.41;0.62;0.38;0.95
cenario26_min32_mx4_res30_q5_ord2;O2;5.0;0.74;2.71;0.61;0.31;0.95
cenario27_min32_mx4_res30_q10_ord1;O2;-10.0;1.04;-11.37;1.14;-0.0;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-9.0;1.03;-10.23;1.13;0.02;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-8.0;1.01;-9.1;1.13;0.08;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-7.0;1.0;-7.98;1.12;0.16;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-6.0;0.98;-6.87;1.1;0.27;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-5.0;0.96;-5.78;1.07;0.41;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-4.0;0.93;-4.72;1.04;0.58;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;-3.0;0.9;-3.7;0.99;0.74;0.98
cenario27_min32_mx4_res30_q10_ord1;O2;-2.0;0.87;-2.74;0.93;0.88;0.98
cenario27_min32_mx4_res30_q10_ord1;O2;-1.0;0.84;-1.84;0.87;0.97;0.98
cenario27_min32_mx4_res30_q10_ord1;O2;1.0;0.78;-0.22;0.76;0.97;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;2.0;0.75;0.51;0.7;0.89;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;3.0;0.73;1.19;0.65;0.77;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;4.0;0.7;1.82;0.61;0.62;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;5.0;0.68;2.4;0.57;0.47;0.98
cenario27_min32_mx4_res30_q10_ord1;O2;6.0;0.66;2.96;0.55;0.35;0.98
cenario27_min32_mx4_res30_q10_ord1;O2;7.0;0.64;3.51;0.54;0.26;0.98
cenario27_min32_mx4_res30_q10_ord1;O2;8.0;0.63;4.04;0.53;0.2;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;9.0;0.62;4.57;0.53;0.16;0.97
cenario27_min32_mx4_res30_q10_ord1;O2;10.0;0.61;5.09;0.52;0.14;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-10.0;1.07;-11.71;1.17;0.02;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-9.0;1.06;-10.54;1.17;0.04;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-8.0;1.05;-9.38;1.16;0.1;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-7.0;1.03;-8.22;1.15;0.18;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-6.0;1.01;-7.08;1.13;0.31;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-5.0;0.99;-5.96;1.1;0.47;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-4.0;0.97;-4.88;1.06;0.64;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-3.0;0.95;-3.84;1.02;0.79;0.97
cenario28_min32_mx4_res30_q10_ord2;O2;-2.0;0.92;-2.85;0.97;0.91;0.96
cenario28_min32_mx4_res30_q10_ord2;O2;-1.0;0.9;-1.9;0.92;0.98;0.96
cenario28_min32_mx4_res30_q10_ord2;O2;1.0;0.85;-0.15;0.83;0.98;0.96
cenario28_min32_mx4_res30_q10_ord2;O2;2.0;0.83;0.66;0.78;0.9;0.95
cenario28_min32_mx4_res30_q10_ord2;O2;3.0;0.8;1.41;0.72;0.74;0.95
cenario28_min32_mx4_res30_q10_ord2;O2;4.0;0.77;2.09;0.65;0.51;0.95
cenario28_min32_mx4_res30_q10_ord2;O2;5.0;0.74;2.71;0.6;0.27;0.95
cenario28_min32_mx4_res30_q10_ord2;O2;6.0;0.71;3.29;0.56;0.1;0.95
